1730103944.514,0.0,40.5,0.0
1730103944.615,0.0,40.5,0.0
1730103944.716,0.0,40.5,0.0
1730103944.815,6.0,40.5,0.0
1730103944.916,5.2,40.5,0.0
1730103945.016,7.0,40.5,0.0
1730103945.119,21.9,40.5,0.0
1730103945.223,6.8,40.5,0.0
1730103945.324,4.0,40.5,0.0
1730103945.428,3.9,40.5,0.0
1730103945.532,8.9,40.5,0.0
1730103945.635,21.4,40.5,0.0
1730103945.735,0.0,40.5,0.0
1730103945.836,5.8,40.5,0.0
1730103945.940,5.8,40.5,0.0
1730103946.043,1.0,40.5,0.0
1730103946.146,13.3,40.5,0.0
1730103946.250,4.9,40.5,0.0
1730103946.354,6.7,40.5,0.0
1730103946.458,6.1,40.5,0.0
1730103946.562,13.1,40.5,0.0
1730103946.661,20.8,40.5,0.0
1730103946.765,0.0,40.5,0.0
1730103946.866,7.4,40.5,0.0
1730103946.972,35.2,40.5,0.0
1730103947.072,99.0,40.5,0.0
1730103947.173,88.3,40.5,0.0
1730103947.277,26.7,40.5,0.0
1730103947.381,3.0,40.5,0.0
1730103947.481,7.8,40.5,0.0
1730103947.585,0.0,40.5,0.0
1730103947.689,0.0,40.5,0.0
1730103947.794,0.0,40.5,0.0
1730103947.893,14.4,40.4,0.0
1730103947.998,7.5,40.4,0.0
1730103948.102,3.8,40.4,0.0
1730103948.203,12.0,40.4,0.0
1730103948.306,5.9,40.4,0.0
1730103948.409,2.0,40.4,0.0
1730103948.513,7.6,40.4,0.0
1730103948.614,0.0,40.4,0.0
1730103948.718,0.0,40.4,0.0
1730103948.822,0.0,40.4,0.0
1730103948.923,8.6,40.4,0.0
1730103949.026,3.0,40.4,0.0
1730103949.128,5.9,40.4,0.0
1730103949.232,14.0,40.4,0.0
1730103949.335,7.0,40.4,0.0
1730103949.435,4.0,40.4,0.0
1730103949.539,7.6,40.4,0.0
1730103949.643,7.8,40.4,0.0
1730103949.747,0.0,40.4,0.0
1730103949.846,0.0,40.4,0.0
1730103949.946,8.4,40.4,0.0
1730103950.048,13.9,40.4,0.0
1730103950.152,10.6,40.4,0.0
1730103950.256,2.9,40.4,0.0
1730103950.360,0.0,40.4,0.0
1730103950.464,0.0,40.4,0.0
1730103950.568,0.0,40.4,0.0
1730103950.672,0.0,40.4,0.0
1730103950.776,0.0,40.4,0.0
1730103950.877,0.0,40.4,0.0
1730103950.978,15.5,40.3,0.0
1730103951.080,23.5,40.3,0.0
1730103951.184,26.5,40.3,0.0
1730103951.285,29.6,40.3,0.0
1730103951.389,24.8,40.3,0.0
1730103951.493,0.0,40.3,0.0
1730103951.593,0.0,40.3,0.0
1730103951.694,0.0,40.3,0.0
1730103951.795,0.0,40.3,0.0
1730103951.899,0.0,40.3,0.0
1730103952.003,16.6,40.4,0.0
1730103952.103,13.5,40.4,0.0
1730103952.208,14.9,40.4,0.0
1730103952.310,13.1,40.4,0.0
1730103952.414,7.7,40.4,0.0
1730103952.518,3.8,40.4,0.0
1730103952.620,0.0,40.4,0.0
1730103952.724,0.0,40.4,0.0
1730103952.828,0.0,40.4,0.0
1730103952.932,0.0,40.4,0.0
1730103953.032,6.4,40.4,0.0
1730103953.135,4.0,40.4,0.0
1730103953.239,7.8,40.4,0.0
1730103953.343,2.9,40.4,0.0
1730103953.447,5.8,40.4,0.0
1730103953.551,7.7,40.4,0.0
1730103953.653,7.8,40.4,0.0
1730103953.757,7.8,40.4,0.0
1730103953.860,0.0,40.4,0.0
1730103953.961,0.0,40.4,0.0
1730103954.065,4.9,40.4,0.0
1730103954.169,1.0,40.4,0.0
1730103954.274,5.8,40.4,0.0
1730103954.377,0.0,40.4,0.0
1730103954.481,0.0,40.4,0.0
1730103954.581,0.0,40.4,0.0
